(n,d,k);LetterGematriaNumberValue;Letter;LetterPositionIndex;LetterCoordinatesD5K;WordNumber;WordCoordinatesDWTK;Found in Word in Text;LetterPositionIndex In Word;WordNumberInVerse;Found In Verse
(122836, -73, 4);70;ע;160212;(3, 13, 42, 22, 160212);42302;(3, 13, 42, 6, 42302);נגע;3;6;וכי יהיה בקרחת או בגבחת נגע לבן אדמדם צרעת פרחת הוא בקרחתו או בגבחתו
(122836, -73, 4);6;ו;160285;(3, 13, 43, 40, 160285);42320;(3, 13, 43, 10, 42320);או;2;10;וראה אתו הכהן והנה שאת הנגע לבנה אדמדמת בקרחתו או בגבחתו כמראה צרעת עור בשר
(122836, -73, 4);3;ג;160358;(3, 13, 45, 14, 160358);42339;(3, 13, 45, 4, 42339);הנגע;3;4;והצרוע אשר בו הנגע בגדיו יהיו פרמים וראשו יהיה פרוע ועל שפם יעטה וטמא טמא יקרא
(122836, -73, 4);1;א;160431;(3, 13, 46, 24, 160431);42359;(3, 13, 46, 8, 42359);הוא;3;8;כל ימי אשר הנגע בו יטמא טמא הוא בדד ישב מחוץ למחנה מושבו
(122836, -73, 4);300;ש;160504;(3, 13, 48, 15, 160504);42380;(3, 13, 48, 5, 42380);לפשתים;3;5;או בשתי או בערב לפשתים ולצמר או בעור או בכל מלאכת עור
(122836, -73, 4);20;כ;160577;(3, 13, 49, 46, 160577);42401;(3, 13, 49, 14, 42401);בכל;2;14;והיה הנגע ירקרק או אדמדם בבגד או בעור או בשתי או בערב או בכל כלי עור נגע צרעת הוא והראה את הכהן
(122836, -73, 4);2;ב;160650;(3, 13, 51, 11, 160650);42422;(3, 13, 51, 4, 42422);ביום;1;4;וראה את הנגע ביום השביעי כי פשה הנגע בבגד או בשתי או בערב או בעור לכל אשר יעשה העור למלאכה צרעת ממארת הנגע טמא הוא
(122836, -73, 4);70;ע;160723;(3, 13, 51, 84, 160723);42441;(3, 13, 51, 23, 42441);הנגע;4;23;וראה את הנגע ביום השביעי כי פשה הנגע בבגד או בשתי או בערב או בעור לכל אשר יעשה העור למלאכה צרעת ממארת הנגע טמא הוא
(122836, -73, 4);90;צ;160796;(3, 13, 52, 67, 160796);42466;(3, 13, 52, 23, 42466);צרעת;1;23;ושרף את הבגד או את השתי או את הערב בצמר או בפשתים או את כל כלי העור אשר יהיה בו הנגע כי צרעת ממארת הוא באש תשרף
(122836, -73, 4);5;ה;160869;(3, 13, 54, 4, 160869);42487;(3, 13, 54, 1, 42487);וצוה;4;1;וצוה הכהן וכבסו את אשר בו הנגע והסגירו שבעת ימים שנית
(122836, -73, 4);3;ג;160942;(3, 13, 55, 34, 160942);42507;(3, 13, 55, 10, 42507);הנגע;3;10;וראה הכהן אחרי הכבס את הנגע והנה לא הפך הנגע את עינו והנגע לא פשה טמא הוא באש תשרפנו פחתת הוא בקרחתו או בגבחתו
(122836, -73, 4);3;ג;161015;(3, 13, 56, 20, 161015);42527;(3, 13, 56, 6, 42527);הנגע;3;6;ואם ראה הכהן והנה כהה הנגע אחרי הכבס אתו וקרע אתו מן הבגד או מן העור או מן השתי או מן הערב
(122836, -73, 4);70;ע;161088;(3, 13, 57, 24, 161088);42551;(3, 13, 57, 8, 42551);בערב;2;8;ואם תראה עוד בבגד או בשתי או בערב או בכל כלי עור פרחת הוא באש תשרפנו את אשר בו הנגע
(122836, -73, 4);20;כ;161161;(3, 13, 58, 33, 161161);42574;(3, 13, 58, 11, 42574);תכבס;2;11;והבגד או השתי או הערב או כל כלי העור אשר תכבס וסר מהם הנגע וכבס שנית וטהר
(122836, -73, 4);70;ע;161234;(3, 13, 59, 49, 161234);42596;(3, 13, 59, 16, 42596);עור;1;16;זאת תורת נגע צרעת בגד הצמר או הפשתים או השתי או הערב או כל כלי עור לטהרו או לטמאו
(122836, -73, 4);5;ה;161307;(3, 14, 3, 5, 161307);42615;(3, 14, 3, 2, 42615);הכהן;1;2;ויצא הכהן אל מחוץ למחנה וראה הכהן והנה נרפא נגע הצרעת מן הצרוע
(122836, -73, 4);6;ו;161380;(3, 14, 4, 28, 161380);42633;(3, 14, 4, 7, 42633);חיות;3;7;וצוה הכהן ולקח למטהר שתי צפרים חיות טהרות ועץ ארז ושני תולעת ואזב
(122836, -73, 4);8;ח;161453;(3, 14, 6, 8, 161453);42654;(3, 14, 6, 3, 42654);החיה;2;3;את הצפר החיה יקח אתה ואת עץ הארז ואת שני התולעת ואת האזב וטבל אותם ואת הצפר החיה בדם הצפר השחטה על המים החיים
(122836, -73, 4);40;ם;161526;(3, 14, 6, 81, 161526);42674;(3, 14, 6, 23, 42674);המים;4;23;את הצפר החיה יקח אתה ואת עץ הארז ואת שני התולעת ואת האזב וטבל אותם ואת הצפר החיה בדם הצפר השחטה על המים החיים
(122836, -73, 4);4;ד;161599;(3, 14, 8, 14, 161599);42694;(3, 14, 8, 4, 42694);בגדיו;3;4;וכבס המטהר את בגדיו וגלח את כל שערו ורחץ במים וטהר ואחר יבוא אל המחנה וישב מחוץ לאהלו שבעת ימים
(122836, -73, 4);2;ב;161672;(3, 14, 9, 11, 161672);42713;(3, 14, 9, 3, 42713);השביעי;3;3;והיה ביום השביעי יגלח את כל שערו את ראשו ואת זקנו ואת גבת עיניו ואת כל שערו יגלח וכבס את בגדיו ורחץ את בשרו במים וטהר
(122836, -73, 4);6;ו;161745;(3, 14, 9, 84, 161745);42734;(3, 14, 9, 24, 42734);בשרו;4;24;והיה ביום השביעי יגלח את כל שערו את ראשו ואת זקנו ואת גבת עיניו ואת כל שערו יגלח וכבס את בגדיו ורחץ את בשרו במים וטהר
(122836, -73, 4);2;ב;161818;(3, 14, 10, 65, 161818);42752;(3, 14, 10, 16, 42752);בלולה;1;16;וביום השמיני יקח שני כבשים תמימם וכבשה אחת בת שנתה תמימה ושלשה עשרנים סלת מנחה בלולה בשמן ולג אחד שמן
(122836, -73, 4);50;ן;161891;(3, 14, 12, 8, 161891);42770;(3, 14, 12, 2, 42770);הכהן;4;2;ולקח הכהן את הכבש האחד והקריב אתו לאשם ואת לג השמן והניף אתם תנופה לפני יהוה
(122836, -73, 4);300;ש;161964;(3, 14, 13, 20, 161964);42790;(3, 14, 13, 6, 42790);ישחט;2;6;ושחט את הכבש במקום אשר ישחט את החטאת ואת העלה במקום הקדש כי כחטאת האשם הוא לכהן קדש קדשים הוא
(122836, -73, 4);50;ן;162037;(3, 14, 14, 19, 162037);42809;(3, 14, 14, 5, 42809);ונתן;4;5;ולקח הכהן מדם האשם ונתן הכהן על תנוך אזן המטהר הימנית ועל בהן ידו הימנית ועל בהן רגלו הימנית
(122836, -73, 4);90;צ;162110;(3, 14, 15, 18, 162110);42828;(3, 14, 15, 5, 42828);ויצק;3;5;ולקח הכהן מלג השמן ויצק על כף הכהן השמאלית
(122836, -73, 4);70;ע;162183;(3, 14, 16, 57, 162183);42847;(3, 14, 16, 15, 42847);באצבעו;5;15;וטבל הכהן את אצבעו הימנית מן השמן אשר על כפו השמאלית והזה מן השמן באצבעו שבע פעמים לפני יהוה
(122836, -73, 4);40;מ;162256;(3, 14, 17, 56, 162256);42867;(3, 14, 17, 16, 42867);הימנית;3;16;ומיתר השמן אשר על כפו יתן הכהן על תנוך אזן המטהר הימנית ועל בהן ידו הימנית ועל בהן רגלו הימנית על דם האשם
(122836, -73, 4);50;ן;162329;(3, 14, 18, 46, 162329);42887;(3, 14, 18, 13, 42887);הכהן;4;13;והנותר בשמן אשר על כף הכהן יתן על ראש המטהר וכפר עליו הכהן לפני יהוה
(122836, -73, 4);5;ה;162402;(3, 14, 20, 19, 162402);42907;(3, 14, 20, 6, 42907);המנחה;1;6;והעלה הכהן את העלה ואת המנחה המזבחה וכפר עליו הכהן וטהר
(122836, -73, 4);6;ו;162475;(3, 14, 21, 47, 162475);42926;(3, 14, 21, 14, 42926);ועשרון;1;14;ואם דל הוא ואין ידו משגת ולקח כבש אחד אשם לתנופה לכפר עליו ועשרון סלת אחד בלול בשמן למנחה ולג שמן
(122836, -73, 4);5;ה;162548;(3, 14, 22, 43, 162548);42946;(3, 14, 22, 13, 42946);והאחד;2;13;ושתי תרים או שני בני יונה אשר תשיג ידו והיה אחד חטאת והאחד עלה
(122836, -73, 4);40;ם;162621;(3, 14, 24, 17, 162621);42965;(3, 14, 24, 5, 42965);האשם;4;5;ולקח הכהן את כבש האשם ואת לג השמן והניף אתם הכהן תנופה לפני יהוה
(122836, -73, 4);1;א;162694;(3, 14, 25, 39, 162694);42986;(3, 14, 25, 12, 42986);אזן;1;12;ושחט את כבש האשם ולקח הכהן מדם האשם ונתן על תנוך אזן המטהר הימנית ועל בהן ידו הימנית ועל בהן רגלו הימנית
(122836, -73, 4);400;ת;162767;(3, 14, 26, 29, 162767);43004;(3, 14, 26, 8, 43004);השמאלית;7;8;ומן השמן יצק הכהן על כף הכהן השמאלית
(122836, -73, 4);300;ש;162840;(3, 14, 28, 16, 162840);43023;(3, 14, 28, 5, 43023);אשר;2;5;ונתן הכהן מן השמן אשר על כפו על תנוך אזן המטהר הימנית ועל בהן ידו הימנית ועל בהן רגלו הימנית על מקום דם האשם
(122836, -73, 4);6;ו;162913;(3, 14, 29, 4, 162913);43043;(3, 14, 29, 1, 43043);והנותר;4;1;והנותר מן השמן אשר על כף הכהן יתן על ראש המטהר לכפר עליו לפני יהוה
(122836, -73, 4);5;ה;162986;(3, 14, 30, 25, 162986);43066;(3, 14, 30, 9, 43066);היונה;1;9;ועשה את האחד מן התרים או מן בני היונה מאשר תשיג ידו
(122836, -73, 4);10;י;163059;(3, 14, 31, 58, 163059);43086;(3, 14, 31, 17, 43086);לפני;4;17;את אשר תשיג ידו את האחד חטאת ואת האחד עלה על המנחה וכפר הכהן על המטהר לפני יהוה
(122836, -73, 4);1;א;163132;(3, 14, 34, 7, 163132);43108;(3, 14, 34, 3, 43108);אל;1;3;כי תבאו אל ארץ כנען אשר אני נתן לכם לאחזה ונתתי נגע צרעת בבית ארץ אחזתכם
(122836, -73, 4);1;א;163205;(3, 14, 35, 23, 163205);43128;(3, 14, 35, 7, 43128);לאמר;2;7;ובא אשר לו הבית והגיד לכהן לאמר כנגע נראה לי בבית
(122836, -73, 4);6;ו;163278;(3, 14, 36, 57, 163278);43149;(3, 14, 36, 17, 43149);ואחר;1;17;וצוה הכהן ופנו את הבית בטרם יבא הכהן לראות את הנגע ולא יטמא כל אשר בבית ואחר כן יבא הכהן לראות את הבית
(122836, -73, 4);40;מ;163351;(3, 14, 37, 50, 163351);43167;(3, 14, 37, 12, 43167);ומראיהן;2;12;וראה את הנגע והנה הנגע בקירת הבית שקערורת ירקרקת או אדמדמת ומראיהן שפל מן הקיר
(122836, -73, 4);70;ע;163424;(3, 14, 39, 16, 163424);43186;(3, 14, 39, 4, 43186);השביעי;5;4;ושב הכהן ביום השביעי וראה והנה פשה הנגע בקירת הבית
(122836, -73, 4);90;ץ;163497;(3, 14, 40, 48, 163497);43204;(3, 14, 40, 12, 43204);מחוץ;4;12;וצוה הכהן וחלצו את האבנים אשר בהן הנגע והשליכו אתהן אל מחוץ לעיר אל מקום טמא
(122836, -73, 4);8;ח;163570;(3, 14, 42, 4, 163570);43225;(3, 14, 42, 1, 43225);ולקחו;4;1;ולקחו אבנים אחרות והביאו אל תחת האבנים ועפר אחר יקח וטח את הבית
(122836, -73, 4);1;א;163643;(3, 14, 43, 26, 163643);43245;(3, 14, 43, 8, 43245);את;1;8;ואם ישוב הנגע ופרח בבית אחר חלץ את האבנים ואחרי הקצות את הבית ואחרי הטוח
(122836, -73, 4);10;י;163716;(3, 14, 44, 41, 163716);43263;(3, 14, 44, 11, 43263);בבית;3;11;ובא הכהן וראה והנה פשה הנגע בבית צרעת ממארת הוא בבית טמא הוא
(122836, -73, 4);1;א;163789;(3, 14, 46, 5, 163789);43285;(3, 14, 46, 2, 43285);אל;1;2;והבא אל הבית כל ימי הסגיר אתו יטמא עד הערב
(122836, -73, 4);1;א;163862;(3, 14, 48, 5, 163862);43305;(3, 14, 48, 2, 43305);בא;2;2;ואם בא יבא הכהן וראה והנה לא פשה הנגע בבית אחרי הטח את הבית וטהר הכהן את הבית כי נרפא הנגע
(122836, -73, 4);1;א;163935;(3, 14, 49, 8, 163935);43326;(3, 14, 49, 2, 43326);לחטא;4;2;ולקח לחטא את הבית שתי צפרים ועץ ארז ושני תולעת ואזב
(122836, -73, 4);5;ה;164008;(3, 14, 51, 9, 164008);43349;(3, 14, 51, 4, 43349);הארז;1;4;ולקח את עץ הארז ואת האזב ואת שני התולעת ואת הצפר החיה וטבל אתם בדם הצפר השחוטה ובמים החיים והזה אל הבית שבע פעמים
(122836, -73, 4);400;ת;164081;(3, 14, 51, 82, 164081);43367;(3, 14, 51, 22, 43367);הבית;4;22;ולקח את עץ הארז ואת האזב ואת שני התולעת ואת הצפר החיה וטבל אתם בדם הצפר השחוטה ובמים החיים והזה אל הבית שבע פעמים
(122836, -73, 4);8;ח;164154;(3, 14, 53, 4, 164154);43384;(3, 14, 53, 1, 43384);ושלח;4;1;ושלח את הצפר החיה אל מחוץ לעיר אל פני השדה וכפר על הבית וטהר
(122836, -73, 4);400;ת;164227;(3, 14, 55, 6, 164227);43404;(3, 14, 55, 1, 43404);ולצרעת;6;1;ולצרעת הבגד ולבית
(122836, -73, 4);300;ש;164300;(3, 15, 1, 13, 164300);43421;(3, 15, 1, 4, 43421);משה;2;4;וידבר יהוה אל משה ואל אהרן לאמר
(122836, -73, 4);5;ה;164373;(3, 15, 3, 8, 164373);43441;(3, 15, 3, 2, 43441);תהיה;4;2;וזאת תהיה טמאתו בזובו רר בשרו את זובו או החתים בשרו מזובו טמאתו הוא
(122836, -73, 4);20;כ;164446;(3, 15, 4, 27, 164446);43461;(3, 15, 4, 8, 43461);וכל;2;8;כל המשכב אשר ישכב עליו הזב יטמא וכל הכלי אשר ישב עליו יטמא
(122836, -73, 4);10;י;164519;(3, 15, 6, 11, 164519);43480;(3, 15, 6, 3, 43480);הכלי;4;3;והישב על הכלי אשר ישב עליו הזב יכבס בגדיו ורחץ במים וטמא עד הערב
(122836, -73, 4);1;א;164592;(3, 15, 7, 33, 164592);43499;(3, 15, 7, 8, 43499);וטמא;4;8;והנגע בבשר הזב יכבס בגדיו ורחץ במים וטמא עד הערב
(122836, -73, 4);1;א;164665;(3, 15, 9, 26, 164665);43519;(3, 15, 9, 7, 43519);יטמא;4;7;וכל המרכב אשר ירכב עליו הזב יטמא
(122836, -73, 4);1;א;164738;(3, 15, 11, 4, 164738);43539;(3, 15, 11, 2, 43539);אשר;1;2;וכל אשר יגע בו הזב וידיו לא שטף במים וכבס בגדיו ורחץ במים וטמא עד הערב
(122836, -73, 4);200;ר;164811;(3, 15, 12, 22, 164811);43560;(3, 15, 12, 7, 43560);ישבר;4;7;וכלי חרש אשר יגע בו הזב ישבר וכל כלי עץ ישטף במים
(122836, -73, 4);8;ח;164884;(3, 15, 13, 57, 164884);43580;(3, 15, 13, 15, 43580);חיים;1;15;וכי יטהר הזב מזובו וספר לו שבעת ימים לטהרתו וכבס בגדיו ורחץ בשרו במים חיים וטהר
(122836, -73, 4);5;ה;164957;(3, 15, 14, 66, 164957);43601;(3, 15, 14, 20, 43601);הכהן;1;20;וביום השמיני יקח לו שתי תרים או שני בני יונה ובא לפני יהוה אל פתח אהל מועד ונתנם אל הכהן
(122836, -73, 4);200;ר;165030;(3, 15, 16, 19, 165030);43620;(3, 15, 16, 6, 43620);זרע;2;6;ואיש כי תצא ממנו שכבת זרע ורחץ במים את כל בשרו וטמא עד הערב
(122836, -73, 4);70;ע;165103;(3, 15, 17, 46, 165103);43642;(3, 15, 17, 14, 43642);הערב;2;14;וכל בגד וכל עור אשר יהיה עליו שכבת זרע וכבס במים וטמא עד הערב
(122836, -73, 4);5;ה;165176;(3, 15, 19, 27, 165176);43662;(3, 15, 19, 8, 43662);בבשרה;5;8;ואשה כי תהיה זבה דם יהיה זבה בבשרה שבעת ימים תהיה בנדתה וכל הנגע בה יטמא עד הערב
(122836, -73, 4);10;י;165249;(3, 15, 20, 37, 165249);43683;(3, 15, 20, 11, 43683);יטמא;1;11;וכל אשר תשכב עליו בנדתה יטמא וכל אשר תשב עליו יטמא
(122836, -73, 4);4;ד;165322;(3, 15, 22, 30, 165322);43702;(3, 15, 22, 9, 43702);בגדיו;3;9;וכל הנגע בכל כלי אשר תשב עליו יכבס בגדיו ורחץ במים וטמא עד הערב
(122836, -73, 4);6;ו;165395;(3, 15, 24, 1, 165395);43724;(3, 15, 24, 1, 43724);ואם;1;1;ואם שכב ישכב איש אתה ותהי נדתה עליו וטמא שבעת ימים וכל המשכב אשר ישכב עליו יטמא
(122836, -73, 4);7;ז;165468;(3, 15, 25, 11, 165468);43744;(3, 15, 25, 4, 43744);זוב;1;4;ואשה כי יזוב זוב דמה ימים רבים בלא עת נדתה או כי תזוב על נדתה כל ימי זוב טמאתה כימי נדתה תהיה טמאה הוא
(122836, -73, 4);300;ש;165541;(3, 15, 26, 5, 165541);43766;(3, 15, 26, 2, 43766);המשכב;3;2;כל המשכב אשר תשכב עליו כל ימי זובה כמשכב נדתה יהיה לה וכל הכלי אשר תשב עליו טמא יהיה כטמאת נדתה
(122836, -73, 4);30;ל;165614;(3, 15, 27, 3, 165614);43786;(3, 15, 27, 1, 43786);וכל;3;1;וכל הנוגע בם יטמא וכבס בגדיו ורחץ במים וטמא עד הערב
(122836, -73, 4);200;ר;165687;(3, 15, 28, 35, 165687);43805;(3, 15, 28, 9, 43805);תטהר;4;9;ואם טהרה מזובה וספרה לה שבעת ימים ואחר תטהר
(122836, -73, 4);400;ת;165760;(3, 15, 30, 10, 165760);43826;(3, 15, 30, 3, 43826);את;2;3;ועשה הכהן את האחד חטאת ואת האחד עלה וכפר עליה הכהן לפני יהוה מזוב טמאתה
